date,day of week,exercise type,weight,reps,RPE,e1rm,total sleep minutes,deep sleep minutes,REM sleep minutes,avg RHR (bpm),avg HRV (ms),velocity set,velocity start time,set mean velocity m/s,fastest rep,fastest mean velocity m/s,slowest rep,slowest mean velocity m/s,last rep mean velocity m/s,velocity loss %,set mean force N,set mean force/bodyweight N/kg,set peak force N,set peak force/bodyweight N/kg
2026-07-20,Monday,Comp Deadlift,270,2,6,323.5,326,43,75,55,52,13,11:29:16,0.57,1,0.64,2,0.5,0.5,21.88,1206.2,13.71,1607.3,18.26
2026-07-20,Monday,Comp Deadlift,270,2,6,323.5,326,43,75,55,52,12,11:25:30,0.595,2,0.65,1,0.54,0.65,0,1206.2,13.71,1616.8,18.37
2026-07-20,Monday,Comp Bench,170,5,9,203.7,326,43,75,55,52,9,11:13:27,0.244,1,0.29,5,0.19,0.19,34.48,755.1,8.58,924.4,10.5
2026-07-20,Monday,Comp Bench,170,5,7.5,212.1,326,43,75,55,52,8,11:09:54,0.29,2,0.31,5,0.27,0.27,12.9,755.1,8.58,942.2,10.71
2026-07-20,Monday,Comp Bench,170,5,7.5,212.1,326,43,75,55,52,7,11:06:26,0.3,3,0.33,5,0.25,0.25,24.24,755.1,8.58,941,10.69
2026-07-20,Monday,Comp Bench,165,5,6,214,326,43,75,55,52,6,11:02:03,0.282,5,0.3,4,0.24,0.3,0,735.5,8.36,916.6,10.42
2026-07-20,Monday,Comp Bench,190,5,9.5,224.5,326,43,75,55,52,5,10:57:56,0.236,1,0.29,5,0.16,0.16,44.83,843.4,9.58,1006,11.43
2026-07-19,Sunday,Comp Deadlift,345,4,6,436.1,643,71,153,49,74,7,17:04:48,0.31,1,0.32,3,0.29,0.29,9.38,1539.6,17.5,1793,20.38
2026-07-19,Sunday,Comp Deadlift,430,3,10,472.6,643,71,153,49,74,6,16:54:13,0.15,2,0.16,1,0.14,0.15,12.5,1912.3,21.73,2115.9,24.04
2026-07-17,Friday,Pause Below the Knee Sumo Deadlift,295,3,7,353.4,444,31,111,54.4,63.4,12,15:05:17,0.313,2,0.34,3,0.28,0.28,17.65,1314.1,14.93,1571.6,17.86
2026-07-17,Friday,Pause Below the Knee Sumo Deadlift,295,3,7,353.4,444,31,111,54.4,63.4,11,15:01:32,0.24,1,0.28,3,0.21,0.21,25,1314.1,14.93,1518,17.25
2026-07-17,Friday,High Bar Squat,235,5,7,297,444,31,111,54.4,63.4,6,14:43:15,0.51,1,0.56,4,0.47,0.48,16.07,1049.3,11.92,1343.8,15.27
2026-07-16,Thursday,Spoto Press,154.3,5,,,601,23,120,53,62,8,16:57:47,0.376,1,0.41,4,0.35,0.35,14.63,686.5,7.8,897.5,10.2
2026-07-16,Thursday,Spoto Press,154.3,5,,,601,23,120,53,62,7,16:54:19,0.358,1,0.38,5,0.34,0.34,10.53,686.5,7.8,875.9,9.95
2026-07-16,Thursday,Spoto Press,155,5,6,201,601,23,120,53,62,6,16:50:53,0.356,1,0.37,2,0.35,0.35,5.41,686.5,7.8,868.4,9.87
2026-07-16,Thursday,Spoto Press,155,5,7,195.9,601,23,120,53,62,5,16:47:17,0.382,1,0.41,5,0.34,0.34,17.07,686.5,7.8,882.4,10.03
2026-07-16,Thursday,Spoto Press,160,5,6.5,204.9,601,23,120,53,62,,,,,,,,,,,,,
2026-07-16,Thursday,Spoto Press,160,5,6.5,204.9,601,23,120,53,62,,,,,,,,,,,,,
2026-07-15,Wednesday,Incline Bench,125,5,7,158,448,42,76,58,37,12,17:03:15,0.482,1,0.54,5,0.38,0.38,29.63,559,6.35,801,9.1
2026-07-15,Wednesday,Comp Squat,275,5,6,356.7,448,42,76,58,37,8,16:51:11,0.424,2,0.45,3,0.41,0.41,8.89,1225.8,13.93,1487.2,16.9
2026-07-15,Wednesday,Comp Squat,325,5,8,400.1,448,42,76,58,37,7,16:42:02,0.342,1,0.37,5,0.3,0.3,18.92,1451.4,16.49,1694.8,19.26
2026-07-14,Tuesday,Comp Deadlift,270,3,7,323.5,375,75,57,51.8,55.8,15,12:41:22,0.477,3,0.5,2,0.46,0.5,0,1206.2,13.71,1700,19.32
2026-07-14,Tuesday,Comp Deadlift,270,3,7,323.5,375,75,57,51.8,55.8,14,12:37:57,0.54,2,0.6,3,0.47,0.47,21.67,1206.2,13.71,1628.1,18.5
2026-07-14,Tuesday,Comp Deadlift,270,3,7,323.5,375,75,57,51.8,55.8,13,12:34:24,0.537,2,0.6,1,0.41,0.6,31.67,1206.2,13.71,1614.9,18.35
2026-07-14,Tuesday,Comp Bench,160.9,5,,,375,75,57,51.8,55.8,10,12:24:39,0.3,1,0.34,5,0.24,0.24,29.41,715.9,8.14,911.2,10.35
2026-07-14,Tuesday,Comp Bench,160,5,9,191.7,375,75,57,51.8,55.8,9,12:21:15,0.27,1,0.31,5,0.21,0.21,32.26,715.9,8.14,861.8,9.79
2026-07-14,Tuesday,Comp Bench,160,5,7.5,199.6,375,75,57,51.8,55.8,8,12:18:20,0.304,3,0.33,5,0.26,0.26,21.21,715.9,8.14,887.6,10.09
2026-07-14,Tuesday,Comp Bench,160,5,7,202.2,375,75,57,51.8,55.8,7,12:14:56,0.28,1,0.3,5,0.22,0.22,26.67,715.9,8.14,864,9.82
2026-07-14,Tuesday,Comp Bench,160,5,7,202.2,375,75,57,51.8,55.8,6,12:12:08,0.32,2,0.35,5,0.28,0.28,20,715.9,8.14,888.8,10.1
2026-07-14,Tuesday,Comp Bench,175,5,8,215.4,375,75,57,51.8,55.8,5,12:08:04,0.262,2,0.31,5,0.2,0.2,35.48,774.7,8.8,960.6,10.92
2026-07-14,Tuesday,Comp Bench,155,5,8,190.8,375,75,57,51.8,55.8,,,,,,,,,,,,,
2026-07-13,Monday,High Bar Squat,225,5,7,284.4,737,48,183,52.1,67.2,15,11:17:02,0.53,2,0.56,4,0.49,0.53,12.5,1000.3,11.37,1329.7,15.11
2026-07-13,Monday,High Bar Squat,225,5,7,284.4,737,48,183,52.1,67.2,14,11:13:00,0.554,2,0.58,3,0.53,0.53,8.62,1000.3,11.37,1339.2,15.22
2026-07-13,Monday,High Bar Squat,225,5,7,284.4,737,48,183,52.1,67.2,13,11:09:25,0.556,2,0.58,5,0.53,0.53,8.62,1000.3,11.37,1325,15.06
2026-07-13,Monday,Pause Below the Knee Sumo Deadlift,290,3,7,347.4,737,48,183,52.1,67.2,7,10:41:50,0.287,2,0.32,3,0.26,0.26,18.75,1294.5,14.71,1538,17.48
2026-07-13,Monday,Pause Below the Knee Sumo Deadlift,290,3,7,347.4,737,48,183,52.1,67.2,6,10:38:16,0.273,1,0.28,3,0.26,0.26,7.14,1294.5,14.71,1519.7,17.27
2026-07-13,Monday,Pause Below the Knee Sumo Deadlift,290,3,7,347.4,737,48,183,52.1,67.2,5,10:34:24,0.343,1,0.39,3,0.31,0.31,20.51,1294.5,14.71,1596.9,18.15
2026-07-10,Friday,Comp Deadlift,365,4,8.5,431.2,447,63,137,54,56,9,10:36:25,0.25,1,0.3,4,0.22,0.22,26.67,1627.9,18.5,1852.4,21.05
2026-07-10,Friday,Comp Deadlift,365,4,7.5,443.3,447,63,137,54,56,8,10:30:22,0.348,1,0.38,3,0.28,0.36,26.32,1627.9,18.5,1934.1,21.98
2026-07-10,Friday,Comp Deadlift,365,4,7.5,443.3,447,63,137,54,56,7,10:24:50,0.287,1,0.33,4,0.25,0.25,24.24,1627.9,18.5,1870.3,21.25
2026-07-10,Friday,Comp Deadlift,405,4,9,471.8,447,63,137,54,56,6,10:17:38,0.207,2,0.26,3,0.18,0.18,30.77,1804.4,20.5,2039.1,23.17
2026-07-07,Tuesday,Spoto Press,141.1,5,,,355,67,59,52,60,8,16:23:36,0.422,1,0.46,5,0.35,0.35,23.91,627.6,7.13,848.1,9.64
2026-07-07,Tuesday,Spoto Press,140,5,5,186.2,355,67,59,52,60,7,16:20:20,0.424,4,0.46,3,0.38,0.43,17.39,627.6,7.13,841.2,9.56
2026-07-07,Tuesday,Spoto Press,140,6,5,190.8,355,67,59,52,60,6,16:17:03,0.428,4,0.46,6,0.4,0.4,13.04,627.6,7.13,840.2,9.55
2026-07-07,Tuesday,Spoto Press,140,5,5,186.2,355,67,59,52,60,5,16:13:55,0.462,3,0.48,4,0.44,0.46,8.33,627.6,7.13,853,9.69
2026-07-07,Tuesday,Spoto Press,135,5,5,179.6,355,67,59,52,60,4,16:10:31,0.456,1,0.48,2,0.45,0.45,6.25,598.2,6.8,803.7,9.13
2026-07-07,Tuesday,Spoto Press,145,5,6.5,185.7,355,67,59,52,60,,,,,,,,,,,,,
2026-07-06,Monday,Incline Bench,119,5,,,387,61,96,55,52,14,13:31:53,0.49,2,0.53,5,0.38,0.38,28.3,529.6,6.02,762.1,8.66
2026-07-06,Monday,Incline Bench,119,5,,,387,61,96,55,52,13,13:28:40,0.534,2,0.6,5,0.47,0.47,21.67,529.6,6.02,770.5,8.76
2026-07-06,Monday,Incline Bench,120,5,6.5,153.7,387,61,96,55,52,12,13:25:17,0.536,1,0.57,5,0.49,0.49,14.04,529.6,6.02,760.5,8.64
2026-07-06,Monday,Comp Squat,290,5,8,357,387,61,96,55,52,8,13:13:05,0.394,1,0.46,5,0.33,0.33,28.26,1294.5,14.71,1562.4,17.75
2026-07-06,Monday,Comp Squat,290,5,7.5,361.8,387,61,96,55,52,7,13:07:37,0.402,1,0.45,4,0.34,0.38,24.44,1294.5,14.71,1548.1,17.59
2026-07-06,Monday,Comp Squat,290,5,7.5,361.8,387,61,96,55,52,6,12:56:32,0.43,1,0.48,5,0.36,0.36,25,1294.5,14.71,1566.4,17.8
2026-07-06,Monday,Comp Squat,320,5,8,393.9,387,61,96,55,52,5,12:50:30,0.37,1,0.42,4,0.33,0.33,21.43,1422,16.16,1682.8,19.12
2026-07-06,Monday,Incline Bench,125,5,7,158,387,61,96,55,52,,,,,,,,,,,,,
2026-07-06,Monday,Incline Bench,125,5,7,158,387,61,96,55,52,,,,,,,,,,,,,
2026-07-06,Monday,Comp Squat,290,5,9,347.4,387,61,96,55,52,,,,,,,,,,,,,
2026-07-05,Sunday,Comp Bench,160,5,8,197,636,51,159,52.5,62.5,24,19:29:21,0.32,4,0.36,5,0.28,0.28,22.22,715.9,8.14,902.2,10.25
2026-07-05,Sunday,Comp Bench,160,5,8,197,636,51,159,52.5,62.5,23,19:26:06,0.344,2,0.36,5,0.32,0.32,11.11,715.9,8.14,883.1,10.04
2026-07-05,Sunday,Comp Bench,160,5,8,197,636,51,159,52.5,62.5,22,19:22:37,0.33,2,0.35,5,0.31,0.31,11.43,715.9,8.14,848.3,9.64
2026-07-05,Sunday,Comp Bench,160,5,7.5,199.6,636,51,159,52.5,62.5,21,19:19:13,0.338,1,0.37,5,0.29,0.29,21.62,715.9,8.14,893.2,10.15
2026-07-05,Sunday,Comp Bench,160,5,7,202.2,636,51,159,52.5,62.5,20,19:15:57,0.372,2,0.43,5,0.33,0.33,23.26,715.9,8.14,922.5,10.48
2026-07-05,Sunday,Comp Bench,175,5,7.5,218.3,636,51,159,52.5,62.5,19,19:12:46,0.183,2,0.2,3,0.16,0.16,20,774.7,8.8,843.9,9.59
2026-07-05,Sunday,High Bar Squat,215,5,8,264.7,636,51,159,52.5,62.5,16,19:03:16,0.51,1,0.55,5,0.43,0.43,21.82,961,10.92,1200.7,13.64
2026-07-05,Sunday,High Bar Squat,215,5,8,264.7,636,51,159,52.5,62.5,15,18:59:52,0.532,1,0.56,5,0.47,0.47,16.07,961,10.92,1218.8,13.85
2026-07-05,Sunday,High Bar Squat,215,5,7,271.8,636,51,159,52.5,62.5,14,18:56:15,0.512,1,0.55,2,0.48,0.5,12.73,961,10.92,1196.1,13.59
2026-07-05,Sunday,High Bar Squat,215,5,7,271.8,636,51,159,52.5,62.5,13,18:52:53,0.498,1,0.55,2,0.48,0.48,12.73,961,10.92,1220.3,13.87
2026-07-05,Sunday,High Bar Squat,215,5,6.5,275.3,636,51,159,52.5,62.5,12,18:49:01,0.548,1,0.57,4,0.53,0.54,7.02,961,10.92,1208.2,13.73
2026-07-05,Sunday,Pause Deadlift,275.6,3,,,636,51,159,52.5,62.5,7,18:32:33,0.377,1,0.38,3,0.37,0.37,2.63,1225.8,13.93,1519.9,17.27
2026-07-05,Sunday,Pause Below the Knee Sumo Deadlift,275,3,6.5,334,636,51,159,52.5,62.5,6,18:28:59,0.413,1,0.42,2,0.4,0.42,4.76,1225.8,13.93,1543,17.53
2026-07-05,Sunday,Pause Below the Knee Sumo Deadlift,275,3,6.5,334,636,51,159,52.5,62.5,5,18:25:34,0.383,1,0.39,2,0.38,0.38,2.56,1225.8,13.93,1500.7,17.05
2026-07-05,Sunday,Pause Below the Knee Sumo Deadlift,275,3,6.5,334,636,51,159,52.5,62.5,4,18:22:09,0.39,2,0.43,3,0.36,0.36,16.28,1225.8,13.93,1523.8,17.32
2026-07-05,Sunday,Pause Below the Knee Sumo Deadlift,285,3,7.5,336.7,636,51,159,52.5,62.5,,,,,,,,,,,,,
2026-07-01,Wednesday,Comp Deadlift,355,4,7.5,431.1,442,65,97,51,61,9,16:50:06,0.402,2,0.44,1,0.37,0.38,15.91,1578.9,17.94,1885.8,21.43
2026-07-01,Wednesday,Comp Deadlift,355,4,7.5,431.1,442,65,97,51,61,8,16:44:58,0.45,3,0.47,4,0.43,0.43,8.51,1578.9,17.94,1903.1,21.63
2026-07-01,Wednesday,Comp Deadlift,355,4,7,437,442,65,97,51,61,7,16:39:43,0.485,2,0.5,1,0.47,0.5,0,1578.9,17.94,1888.3,21.46
2026-07-01,Wednesday,Comp Deadlift,355,4,6.5,442.9,442,65,97,51,61,6,16:34:30,0.487,1,0.51,4,0.45,0.45,11.76,1578.9,17.94,1878.3,21.34
2026-07-01,Wednesday,Comp Deadlift,380,4,6.5,474.1,442,65,97,51,61,5,16:27:46,0.443,1,0.46,4,0.4,0.4,13.04,1696.5,19.28,2002.4,22.75
2026-06-30,Tuesday,Spoto Press,154.3,5,,,451,77,109,53,60,10,13:32:02,0.264,1,0.29,5,0.23,0.23,20.69,686.5,7.8,823.1,9.35
2026-06-30,Tuesday,Spoto Press,155,5,6,201,451,77,109,53,60,9,13:28:34,0.294,4,0.31,2,0.28,0.3,9.68,686.5,7.8,831.8,9.45
2026-06-30,Tuesday,Spoto Press,155,4,6,195.9,451,77,109,53,60,8,13:25:12,0.3,2,0.33,3,0.28,0.3,15.15,686.5,7.8,824.2,9.37
2026-06-30,Tuesday,Spoto Press,145,5,6.5,185.7,451,77,109,53,60,7,13:21:54,0.314,1,0.36,4,0.29,0.29,19.44,647.2,7.35,789.3,8.97
2026-06-30,Tuesday,Spoto Press,135,6,6,179.6,451,77,109,53,60,6,13:18:58,0.325,2,0.35,3,0.3,0.33,14.29,598.2,6.8,735.1,8.35
2026-06-30,Tuesday,Spoto Press,135,5,6,175.1,451,77,109,53,60,5,13:15:35,0.35,1,0.4,4,0.33,0.33,17.5,598.2,6.8,739.8,8.41
2026-06-30,Tuesday,Spoto Press,160,5,6,207.5,451,77,109,53,60,,,,,,,,,,,,,
2026-06-29,Monday,Incline Bench,114.6,5,,,369,59,88,53,70,20,12:00:21,0.516,1,0.58,5,0.41,0.41,29.31,509.9,5.79,743.5,8.45
2026-06-29,Monday,Incline Bench,115,5,6,149.2,369,59,88,53,70,19,11:57:19,0.504,3,0.54,5,0.41,0.41,24.07,509.9,5.79,743.5,8.45
2026-06-29,Monday,Incline Bench,115,5,7,145.4,369,59,88,53,70,18,11:54:55,0.452,2,0.48,5,0.41,0.41,14.58,509.9,5.79,729.1,8.29
2026-06-29,Monday,Incline Bench,115,5,7,145.4,369,59,88,53,70,17,11:52:51,0.52,1,0.6,5,0.43,0.43,28.33,509.9,5.79,731.5,8.31
2026-06-29,Monday,Comp Squat,275,4,7.5,334,369,59,88,53,70,12,11:41:10,0.422,1,0.46,5,0.38,0.38,17.39,1225.8,13.93,1456.4,16.55
2026-06-29,Monday,Low Bar Back Squat,280,4,,,369,59,88,53,70,11,11:36:48,0.39,2,0.41,4,0.34,0.34,17.07,1245.4,14.15,1507.1,17.13
2026-06-29,Monday,Comp Squat,280,4,7.5,340.1,369,59,88,53,70,10,11:32:21,0.402,1,0.46,3,0.37,0.39,19.57,1245.4,14.15,1487.5,16.9
2026-06-29,Monday,Comp Squat,280,5,7.5,349.3,369,59,88,53,70,9,11:27:55,0.416,1,0.46,5,0.37,0.37,19.57,1245.4,14.15,1507.1,17.13
2026-06-29,Monday,Comp Squat,280,5,7,353.9,369,59,88,53,70,8,11:22:41,0.42,1,0.45,5,0.36,0.36,20,1245.4,14.15,1503.2,17.08
2026-06-29,Monday,Comp Squat,300,5,7,379.2,369,59,88,53,70,7,11:16:54,0.392,2,0.44,5,0.34,0.34,22.73,1333.7,15.16,1563.7,17.77
2026-06-29,Monday,Comp Squat,280,5,7,353.9,369,59,88,53,70,6,11:12:53,0.45,1,0.45,1,0.45,0.45,0,1245.4,14.15,1501.2,17.06
2026-06-29,Monday,Incline Bench,120,5,6,155.6,369,59,88,53,70,,,,,,,,,,,,,
2026-06-28,Sunday,Comp Bench,130,4,6,164.3,662,98,172,54,64.2,20,16:30:09,0.477,1,0.51,3,0.45,0.45,11.76,578.6,6.57,766.4,8.71
2026-06-28,Sunday,Comp Bench,130,4,6,164.3,662,98,172,54,64.2,19,16:28:32,0.447,1,0.49,2,0.42,0.43,14.29,578.6,6.57,741,8.42
2026-06-28,Sunday,Comp Bench,130,4,6,164.3,662,98,172,54,64.2,18,16:27:22,0.48,2,0.5,1,0.44,0.5,12,578.6,6.57,779.1,8.85
2026-06-28,Sunday,High Bar Squat,190,4,6,240.2,662,98,172,54,64.2,13,16:16:00,0.613,4,0.64,3,0.58,0.64,0,843.4,9.58,1121.1,12.74
2026-06-28,Sunday,High Bar Squat,190,4,6,240.2,662,98,172,54,64.2,12,16:13:44,0.593,1,0.64,4,0.47,0.47,26.56,843.4,9.58,1137,12.92
2026-06-28,Sunday,Sumo Deadlift,229.3,2,,,662,98,172,54,64.2,6,15:56:12,0.41,1,0.42,2,0.4,0.4,4.76,1019.9,11.59,1266.2,14.39
2026-06-28,Sunday,Sumo Deadlift,229.3,2,,,662,98,172,54,64.2,5,15:51:44,0.385,1,0.39,2,0.38,0.38,2.56,1019.9,11.59,1229.3,13.97
2026-06-28,Sunday,Sumo Deadlift,244.7,1,,,662,98,172,54,64.2,4,15:49:54,0.46,1,0.46,1,0.46,0.46,0,1088.5,12.37,1404.4,15.96
2026-06-28,Sunday,Pause Below the Knee Sumo Deadlift,250,2,6,299.5,662,98,172,54,64.2,,,,,,,,,,,,,
2026-06-28,Sunday,Pause Below the Knee Sumo Deadlift,250,2,6,299.5,662,98,172,54,64.2,,,,,,,,,,,,,
2026-06-24,Wednesday,Sumo Deadlift,264.6,3,,,316,22,53,53,60,5,10:40:31,0.573,2,0.61,3,0.53,0.53,13.11,1176.8,13.37,1606.9,18.26
2026-06-24,Wednesday,Sumo Deadlift,264.6,3,,,316,22,53,53,60,4,10:36:47,0.647,2,0.7,1,0.57,0.67,18.57,1176.8,13.37,1601.3,18.2
2026-06-24,Wednesday,Comp Deadlift,265,3,6,326.2,316,22,53,53,60,,,,,,,,,,,,,
2026-06-24,Wednesday,Comp Deadlift,265,3,6,326.2,316,22,53,53,60,,,,,,,,,,,,,
2026-06-23,Tuesday,3 Count Pause Bench,134.9,3,6.5,164,412,18,99,54,56,6,12:03:47,0.4,3,0.42,2,0.38,0.41,9.52,598.2,6.8,758.6,8.62
2026-06-23,Tuesday,3 Count Pause Bench,134.9,3,6.5,164,412,18,99,54,56,5,11:59:34,0.377,2,0.39,3,0.36,0.36,7.69,598.2,6.8,738,8.39
2026-06-22,Monday,Incline Bench,104.9,4,6,132.7,481,28,146,59,46,12,15:32:11,0.6,2,0.66,4,0.53,0.53,19.7,470.7,5.35,710.7,8.08
2026-06-22,Monday,Incline Bench,104.9,4,6,132.7,481,28,146,59,46,11,15:29:11,0.578,1,0.63,3,0.54,0.57,14.29,470.7,5.35,695.9,7.91
2026-06-22,Monday,Comp Squat,209.4,4,,,481,28,146,59,46,7,15:20:26,0.565,3,0.59,2,0.54,0.57,8.47,931.6,10.59,1181.5,13.43
2026-06-22,Monday,Comp Squat,209.4,4,,,481,28,146,59,46,6,15:17:23,0.59,4,0.61,1,0.58,0.61,0,931.6,10.59,1210.7,13.76
2026-06-22,Monday,Comp Squat,209.4,1,,,481,28,146,59,46,5,15:15:32,0.59,1,0.59,1,0.59,0.59,0,931.6,10.59,1201.9,13.66
2026-06-22,Monday,Comp Squat,215,4,6,271.8,481,28,146,59,46,,,,,,,,,,,,,
2026-06-22,Monday,Comp Squat,215,4,6,271.8,481,28,146,59,46,,,,,,,,,,,,,
2026-06-21,Sunday,Comp Deadlift,285.1,2,6,341.5,490,83,155,56,49,16,16:09:07,0.49,2,0.52,1,0.46,0.52,0,1274.9,14.49,1678.8,19.08
2026-06-21,Sunday,Comp Deadlift,285.1,2,6,341.5,490,83,155,56,49,15,16:01:49,0.45,2,0.51,1,0.39,0.51,0,1274.9,14.49,1632.7,18.55
2026-06-21,Sunday,Comp Bench,179.9,4,8.5,212.7,490,83,155,56,49,8,15:32:02,0.242,2,0.26,4,0.23,0.23,11.54,804.1,9.14,960.5,10.91
2026-06-21,Sunday,Comp Bench,179.9,4,8.5,212.7,490,83,155,56,49,7,15:25:50,0.232,1,0.25,4,0.21,0.21,16,804.1,9.14,912.5,10.37
2026-06-21,Sunday,Comp Bench,179.9,4,7,221.6,490,83,155,56,49,6,15:21:53,0.275,1,0.28,2,0.27,0.28,3.57,804.1,9.14,964.2,10.96
2026-06-21,Sunday,Comp Bench,179.9,4,7,221.6,490,83,155,56,49,5,15:16:59,0.28,1,0.3,3,0.26,0.26,13.33,804.1,9.14,983.2,11.17
2026-06-21,Sunday,Comp Bench,205,4,10,232.1,490,83,155,56,49,4,15:09:53,0.17,1,0.2,3,0.15,0.15,25,912,10.36,1036.3,11.78
2026-06-21,Sunday,Comp Deadlift,285,2,6,341.4,490,83,155,56,49,,,,,,,,,,,,,
2026-06-21,Sunday,Comp Deadlift,285,2,6,341.4,490,83,155,56,49,,,,,,,,,,,,,
2026-06-20,Saturday,Pause Below the Knee Sumo Deadlift,315,2,7,367.1,545,91,176,54.3,56.4,,,,,,,,,,,,,
2026-06-20,Saturday,Pause Below the Knee Sumo Deadlift,315,2,7,367.1,545,91,176,54.3,56.4,,,,,,,,,,,,,
2026-06-20,Saturday,High Bar Squat,250,4,7,307.8,545,91,176,54.3,56.4,,,,,,,,,,,,,
2026-06-20,Saturday,High Bar Squat,250,4,7,307.8,545,91,176,54.3,56.4,,,,,,,,,,,,,
2026-06-17,Wednesday,Comp Deadlift,440,2,10,469.1,440,52,76,56,47,,,,,,,,,,,,,
2026-06-17,Wednesday,Comp Deadlift,350.1,3,7,419.3,440,52,76,56,47,,,,,,,,,,,,,
2026-06-16,Tuesday,3 Count Pause Bench,170,3,7,203.7,392,49,78,52.9,62,,,,,,,,,,,,,
2026-06-16,Tuesday,3 Count Pause Bench,170,3,7,203.7,392,49,78,52.9,62,,,,,,,,,,,,,
2026-06-16,Tuesday,3 Count Pause Bench,170,3,7,203.7,392,49,78,52.9,62,,,,,,,,,,,,,
2026-06-15,Monday,Incline Bench,140,4,6,177,475,81,70,53.7,61.5,,,,,,,,,,,,,
2026-06-15,Monday,Incline Bench,134.9,4,6,170.6,475,81,70,53.7,61.5,,,,,,,,,,,,,
2026-06-15,Monday,Comp Squat,340,4,8.5,401.7,475,81,70,53.7,61.5,,,,,,,,,,,,,
2026-06-15,Monday,Comp Squat,295,4,6.5,368,475,81,70,53.7,61.5,,,,,,,,,,,,,
2026-06-15,Monday,Comp Squat,289.9,4,6,366.6,475,81,70,53.7,61.5,,,,,,,,,,,,,
2026-06-14,Sunday,Pause Below the Knee Sumo Deadlift,300,2,7,349.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Pause Below the Knee Sumo Deadlift,300,2,7,349.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Pause Below the Knee Sumo Deadlift,300,2,7,349.5,,,,,,,,,,,,,,,,,,
2026-06-14,Sunday,Pause Below the Knee Sumo Deadlift,300,2,7,349.5,,,,,,,,,,,,,,,,,,
2026-06-14,Sunday,High Bar Squat,235,4,7,289.2,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,High Bar Squat,235,4,7,289.2,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,High Bar Squat,235,4,7,289.2,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,195.1,4,9,227.1,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,175,4,7,215.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,175,4,7,215.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,175,4,7,215.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,175,4,7,215.4,532,71,144,52,61,,,,,,,,,,,,,
2026-06-14,Sunday,Comp Bench,175,4,8.5,206.8,532,71,144,52,61,,,,,,,,,,,,,
2026-06-10,Wednesday,Comp Deadlift,429.9,3,10,472.7,484,46,99,55,52,,,,,,,,,,,,,
2026-06-10,Wednesday,Comp Deadlift,384.9,3,7,461.2,484,46,99,55,52,,,,,,,,,,,,,
2026-06-10,Wednesday,Comp Deadlift,384.9,3,9.5,429.5,484,46,99,55,52,,,,,,,,,,,,,
2026-06-10,Wednesday,Comp Deadlift,380.1,3,6,467.8,484,46,99,55,52,,,,,,,,,,,,,
2026-06-09,Tuesday,Spoto Press,160.1,4,5,207.5,419,40,88,50.4,70,,,,,,,,,,,,,
2026-06-09,Tuesday,Spoto Press,155,4,5,201.1,419,40,88,50.4,70,,,,,,,,,,,,,
2026-06-09,Tuesday,Spoto Press,155,4,5,201.1,419,40,88,50.4,70,,,,,,,,,,,,,
2026-06-09,Tuesday,Spoto Press,150,4,5,194.6,,,,,,,,,,,,,,,,,,
2026-06-09,Tuesday,Spoto Press,149.9,4,5,194.4,419,40,88,50.4,70,,,,,,,,,,,,,
2026-06-08,Monday,Incline Bench,130.1,4,7,160.1,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Incline Bench,130.1,4,7,160.1,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Incline Bench,130.1,4,7,160.1,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,325,4,6.5,405.4,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,305,4,7,375.5,,,,,,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,304.9,4,6.5,380.5,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,304.9,4,8.5,360.5,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,304.9,4,9.5,350.3,486,58,111,55,61,,,,,,,,,,,,,
2026-06-08,Monday,Comp Squat,304.9,4,7,375.4,486,58,111,55,61,,,,,,,,,,,,,
2026-06-07,Sunday,Pause Below the Knee Sumo Deadlift,295,2,7,343.7,923,73,250,52.3,64.1,,,,,,,,,,,,,
2026-06-07,Sunday,Pause Below the Knee Sumo Deadlift,295,2,7,343.7,923,73,250,52.3,64.1,,,,,,,,,,,,,
2026-06-07,Sunday,Pause Below the Knee Sumo Deadlift,295,2,7,343.7,923,73,250,52.3,64.1,,,,,,,,,,,,,
2026-06-07,Sunday,Pause Below the Knee Sumo Deadlift,295,2,7,343.7,923,73,250,52.3,64.1,,,,,,,,,,,,,
